case,date,sex,age,area,sales,product,note
2021012301,2021-03-26,남성,40 - 49세,인천광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012302,2021-03-26,남성,30 - 39세,인천광역시,국내온라인거래,소스,계약해제.해지/위약금
2021012303,2021-03-26,남성,20 - 29세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012304,2021-03-26,여성,30 - 39세,경기도,일반판매,기타인테리어설비,품질(물품/용역)
2021012305,2021-03-26,남성,40 - 49세,경기도,소셜커머스(쇼핑),차량용블랙박스,
2021012306,2021-03-26,남성,40 - 49세,경기도,일반판매,노트북컴퓨터,
2021012307,2021-03-26,여성,30 - 39세,부산광역시,소셜커머스(쇼핑),기타의류·섬유,청약철회
2021012308,2021-03-26,남성,50 - 59세,경기도,국내온라인거래,TV,AS불만
2021012309,2021-03-26,여성,30 - 39세,전라북도,기타통신판매,음식물처리기대여(렌트),품질(물품/용역)
2021012310,2021-03-26,여성,50 - 59세,경기도,일반판매,필라테스,계약불이행(불완전이행)
2021012311,2021-03-26,여성,50 - 59세,경기도,기타통신판매,스마트폰,
2021012312,2021-03-26,여성,50 - 59세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012313,2021-03-26,여성,20 - 29세,광주광역시,일반판매,예식서비스,
2021012314,2021-03-26,여성,30 - 39세,서울특별시,소셜커머스(쇼핑),기타가구,
2021012315,2021-03-26,여성,30 - 39세,울산광역시,국내온라인거래,기타의류·섬유,품질(물품/용역)
2021012316,2021-03-26,남성,40 - 49세,서울특별시,국내온라인거래,책상,품질(물품/용역)
2021012317,2021-03-26,남성,40 - 49세,서울특별시,일반판매,미용서비스,
2021012318,2021-03-26,남성,40 - 49세,경기도,소셜커머스(쇼핑),헤드폰·이어폰,
2021012401,2021-03-27,여성,40 - 49세,서울특별시,기타,기타인테리어설비,품질(물품/용역)
2021012402,2021-03-27,남성,40 - 49세,서울특별시,기타,신유형상품권,부당행위
2021012403,2021-03-27,남성,30 - 39세,인천광역시,일반판매,중형승용자동차,품질(물품/용역)
2021012404,2021-03-27,남성,30 - 39세,서울특별시,국내온라인거래,노트북컴퓨터,
2021012405,2021-03-27,여성,20 - 29세,서울특별시,일반판매,헬스장,
2021012406,2021-03-27,남성,30 - 39세,경기도,일반판매,예식서비스,단순문의.상담
2021012407,2021-03-27,남성,60 - 64세,경상북도,일반판매,정원수,품질(물품/용역)
2021012408,2021-03-27,남성,40 - 49세,울산광역시,국내온라인거래,전기요,품질(물품/용역)
2021012409,2021-03-27,남성,65 - 69세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012410,2021-03-27,남성,30 - 39세,제주도,일반판매,예식서비스,
2021012411,2021-03-27,남성,30 - 39세,서울특별시,방문판매,포장이사운송서비스,
2021012412,2021-03-27,여성,20 - 29세,서울특별시,전화권유판매,필라테스,계약해제.해지/위약금
2021012413,2021-03-27,여성,60 - 64세,서울특별시,기타,미용서비스,
2021012414,2021-03-28,여성,60 - 64세,서울특별시,일반판매,포장이사운송서비스,
2021012415,2021-03-28,여성,30 - 39세,서울특별시,일반판매,스포츠시설이용,계약해제.해지/위약금
2021012416,2021-03-28,남성,40 - 49세,경기도,기타,기타주거관리설비,품질(물품/용역)
2021012417,2021-03-28,남성,50 - 59세,경기도,기타,스마트폰,AS불만
2021012418,2021-03-28,남성,20 - 29세,경기도,일반판매,국외여행,
2021012419,2021-03-28,여성,20 - 29세,서울특별시,일반판매,경비·관리서비스,
2021012420,2021-03-28,여성,40 - 49세,서울특별시,기타,기타미분류서비스,계약불이행(불완전이행)
2021012421,2021-03-28,여성,40 - 49세,전라남도,일반판매,,
2021012422,2021-03-28,남성,30 - 39세,대전광역시,기타,자동차수리·점검,AS불만
2021012423,2021-03-28,남성,30 - 39세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012424,2021-03-28,남성,30 - 39세,서울특별시,국내온라인거래,보석·귀금속,청약철회
2021012425,2021-03-28,남성,30 - 39세,서울특별시,전화권유판매,국내결혼중개,
2021012426,2021-03-28,남성,30 - 39세,서울특별시,기타통신판매,헤드폰·이어폰,품질(물품/용역)
2021012427,2021-03-28,여성,50 - 59세,경기도,기타통신판매,항공여객운송서비스,
2021012428,2021-03-28,남성,30 - 39세,경상남도,기타,고시원이용,계약해제.해지/위약금
2021012429,2021-03-28,남성,50 - 59세,경기도,기타,김치냉장고,
2021012430,2021-03-28,남성,70 - 79세,경기도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2021012431,2021-03-28,남성,50 - 59세,서울특별시,기타,기타인테리어설비,품질(물품/용역)
2021012432,2021-03-29,여성,50 - 59세,경기도,일반판매,신경외과,품질(물품/용역)
2021012433,2021-03-29,여성,30 - 39세,서울특별시,일반판매,피부과,계약해제.해지/위약금
2021012434,2021-03-29,여성,40 - 49세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012435,2021-03-29,남성,65 - 69세,서울특별시,일반판매,이동전화서비스,부당행위
2021012436,2021-03-29,남성,50 - 59세,부산광역시,모바일거래,카셰어링,가격.요금
2021012437,2021-03-29,여성,40 - 49세,인천광역시,방문판매,인터넷교육서비스,계약해제.해지/위약금
2021012438,2021-03-29,여성,50 - 59세,서울특별시,TV홈쇼핑,전기맛사지기,품질(물품/용역)
2021012439,2021-03-29,남성,20 - 29세,서울특별시,일반판매,중고자동차중개·매매,품질(물품/용역)
2021012440,2021-03-29,여성,40 - 49세,인천광역시,국내온라인거래,건강침대(흙·돌등),계약해제.해지/위약금
2021012441,2021-03-29,여성,30 - 39세,경기도,일반판매,한의원,계약해제.해지/위약금
2021012442,2021-03-29,남성,50 - 59세,경기도,일반판매,치과,품질(물품/용역)
2021012443,2021-03-29,남성,불명,경기도,일반판매,점퍼·재킷류,품질(물품/용역)
2021012444,2021-03-29,여성,50 - 59세,울산광역시,일반판매,소파,품질(물품/용역)
2021012445,2021-03-29,여성,65 - 69세,경상북도,기타통신판매,유사투자자문,계약해제.해지/위약금
2021012446,2021-03-29,남성,40 - 49세,대구광역시,국내온라인거래,이동전화서비스,계약해제.해지/위약금
2021012447,2021-03-29,남성,40 - 49세,경기도,일반판매,정형외과,품질(물품/용역)
2021012448,2021-03-29,여성,40 - 49세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021012449,2021-03-29,여성,불명,부산광역시,일반판매,점퍼·재킷류,품질(물품/용역)
2021012451,2021-03-29,여성,60 - 64세,경기도,일반판매,숙녀화(구두·부츠 등),계약불이행(불완전이행)
2021012452,2021-03-29,남성,70 - 79세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
